sku,name,category,grade,color_family,image_url,detail_url
61176,Chinchilla Spa,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaSpa_61176_Swatch_12inX12in_c68c.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61176
61191,Hayden Grey,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/H/a/HaydenGrey_61191_Swatch_12inX12in_a885.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61191
61184,Zenith Oatmeal,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/Z/e/ZenithOatmeal_61184_Swatch_12inX12in_2c34.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61184
61175,Chinchilla Granite,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaGranite_61175_Swatch_12inX12in_b9dd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61175
61173,Chinchilla Navy,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaNavy_61173_Swatch_12inX12in_b15f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61173
61189,Big Idea Steel,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/B/i/BigIdeaSteel_61189_Swatch_12inX12in_9436.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61189
61183,Hayden Linen,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/H/a/HaydenLinen_61183_Swatch_12inX12in_9723.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61183
61188,Big Idea Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/B/i/BigIdeaIndigo_61188_Swatch_12inX12in_9021.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61188
61180,Hayden Taupe,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/H/a/HaydenTaupe_61180_Swatch_12inX12in_dcae.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61180
61185,Muscle Beach Stone,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/M/u/MuscleBeachStone_61185_Swatch_12inX12in_352c.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61185
61178,Chinchilla Storm,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaStorm_61178_Swatch_12inX12in_ff40.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61178
61187,Muscle Beach Navy,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/M/u/MuscleBeachNavy_61187_Swatch_12inX12in_cd16.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61187
61174,Chinchilla Cream,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaCream_61174_Swatch_12inX12in_1aae.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61174
61186,Muscle Beach Grey,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/M/u/MuscleBeachGrey_61186_Swatch_12inX12in_a8c3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61186
61177,Chinchilla Marble,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaMarble_61177_Swatch_12inX12in_afdd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61177
61170,Chinchilla Aqua,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaAqua_61170_Swatch_12inX12in_0a52.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61170
61172,Chinchilla Willow,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaWillow_61172_Swatch_12inX12in_bd73.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61172
61190,Big Idea Tweed,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/B/i/BigIdeaTweed_61190_Swatch_12inX12in_36af.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61190
61179,Falcon Spa,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/F/a/FalconSpa_61179_Swatch_12inX12in_43d7.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61179
61182,Zenith Linen,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/Z/e/ZenithLinen_61182_Swatch_12inX12in_5980.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61182
61171,Chinchilla Blue,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/C/h/ChinchillaBlue_61171_Swatch_12inX12in_d10a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61171
61181,Big Idea Flax,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/B/i/BigIdeaFlax_61181_Swatch_12inX12in_779d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61181
61168,Seascape,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61168_seascape_8b69.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61168
61167,Luxe Black,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61167_luxe_black_59fd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61167
61166,Sage Blue,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/6/1/61166_sage_blue_4133.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61166
61165,White Hot,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61165_whitehot_1839.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61165
89066,Evergreen,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/8/9/89066_tropitone_large_bee0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89066
10276,Poppy Red,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/1/0/10276_tropitone_large_e3fc.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/10276
12334,Calistoga,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/1/2/12334_tropitone_large_1015.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/12334
89059,Caramel,Padded Sling Fabrics (Front),,Brown / Bronze / Earth,"https://platform.brownjordan.com/media/catalog/product/8/9/89059_tropitone_large_0bd3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89059
89028,Chestnut,Padded Sling Fabrics (Front),,Brown / Bronze / Earth,"https://platform.brownjordan.com/media/catalog/product/8/9/89028_tropitone_large_89a4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89028
14346,Royal Blue,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/4/14346_tropitone_large_0cbc.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/14346
89148,Pasadena Cobblestone,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89148_tropitone_large_1fb2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89148
89029,Ebony,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/9/89029_tropitone_large_04f8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89029
89025,Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/8/9/89025_tropitone_large_844b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89025
89146,Pasadena Navy,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/8/9/89146_tropitone_large_91a5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89146
89068,Sodalite,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/8/9/89068_tropitone_large_42cc.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89068
89055,Aloe Vera,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/8/9/89055_tropitone_large_c00d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89055
89143,Galaxite,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89143_tropitone_large_4484.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89143
20301,Valencia,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/0/20301_tropitone_large_9214.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/20301
17423,Foothills,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/7/17423_tropitone_large_e574.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/17423
37110,Midnight,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/3/7/37110_tropitone_large_b750.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/37110
89131,Charm Tango,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/8/9/89131_tropitone_large_a1e2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89131
10399,Waffle Wicker Blue,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/0/10399_tropitone_large_50a1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/10399
89021,Almond,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89021_tropitone_large_2f88.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89021
14204,Blue Sky,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/4/14204_tropitone_large_48b8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/14204
1174,Bogota,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/1/1174_tropitone_large_1f84.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/1174
89026,Platinum Grey,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89026_tropitone_large_60b9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89026
89065,Sparrow,Padded Sling Fabrics (Front),,Brown / Bronze / Earth,"https://platform.brownjordan.com/media/catalog/product/8/9/89065_tropitone_large_1b29.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89065
40330,Caballeros,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/4/0/40330_tropitone_large_3d03.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/40330
23256,Mountain Stone,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/3/23256_tropitone_large_a403.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/23256
24312,Caribbean Breeze,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/2/4/24312_tropitone_large_337f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/24312
20273,Lemon Lime,Padded Sling Fabrics (Front),,Yellow / Gold,"https://platform.brownjordan.com/media/catalog/product/2/0/20273_tropitone_large_110f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/20273
24324,Night River,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/4/24324_tropitone_large_2fc8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/24324
10325,Coral Bay,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/1/0/10325_tropitone_large_cca1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/10325
39105,Breezeway,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/3/9/39105_tropitone_large_add0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/39105
23255,Dark Carbon,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/3/23255_tropitone_large_7cc6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/23255
11233,Corniche,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/1/1/11233_tropitone_large_636e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/11233
89056,Atoll,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/8/9/89056_tropitone_large_e62e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89056
