type,manufacturer,slug,url,lastmod
product,couture-jardin,scoop-chaise-lounge-cj,https://oasisgardenandpatio.com/shop/scoop-chaise-lounge-cj,2026-07-13
product,couture-jardin,scoop-coffee-table-cj,https://oasisgardenandpatio.com/shop/scoop-coffee-table-cj,2026-07-13
product,couture-jardin,scoop-dining-chair-cj,https://oasisgardenandpatio.com/shop/scoop-dining-chair-cj,2026-07-14
product,couture-jardin,scoop-dining-table-cj,https://oasisgardenandpatio.com/shop/scoop-dining-table-cj,2026-07-14
product,couture-jardin,scoop-left-hand-chaise-cj,https://oasisgardenandpatio.com/shop/scoop-left-hand-chaise-cj,2026-07-13
product,couture-jardin,scoop-left-hand-sofa-greige-cj,https://oasisgardenandpatio.com/shop/scoop-left-hand-sofa-greige-cj,2026-07-13
product,couture-jardin,scoop-ottoman-cj,https://oasisgardenandpatio.com/shop/scoop-ottoman-cj,2026-07-13
product,couture-jardin,scoop-right-hand-chaise-cj,https://oasisgardenandpatio.com/shop/scoop-right-hand-chaise-cj,2026-07-13
product,couture-jardin,scoop-right-hand-sofa-greige-cj,https://oasisgardenandpatio.com/shop/scoop-right-hand-sofa-greige-cj,2026-07-13
product,couture-jardin,scoop-sofa-cj,https://oasisgardenandpatio.com/shop/scoop-sofa-cj,2026-07-13
product,couture-jardin,sky-armchair-cj,https://oasisgardenandpatio.com/shop/sky-armchair-cj,2026-07-13
product,couture-jardin,sky-armchair-oak-cj,https://oasisgardenandpatio.com/shop/sky-armchair-oak-cj,2026-07-13
product,couture-jardin,sky-armchair-white-cj,https://oasisgardenandpatio.com/shop/sky-armchair-white-cj,2026-07-13
product,couture-jardin,sky-armless-chair-cj,https://oasisgardenandpatio.com/shop/sky-armless-chair-cj,2026-07-13
product,couture-jardin,sky-armless-chair-oak-cj,https://oasisgardenandpatio.com/shop/sky-armless-chair-oak-cj,2026-07-13
product,couture-jardin,sky-armless-chair-white-cj,https://oasisgardenandpatio.com/shop/sky-armless-chair-white-cj,2026-07-13
product,couture-jardin,sky-cabana-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-cabana-anthracite-cj,2026-07-13
product,couture-jardin,sky-cabana-cj,https://oasisgardenandpatio.com/shop/sky-cabana-cj,2026-07-13
product,couture-jardin,sky-cabana-oak-cj,https://oasisgardenandpatio.com/shop/sky-cabana-oak-cj,2026-07-13
product,couture-jardin,sky-chaise-lounge-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-chaise-lounge-anthracite-cj,2026-07-13
product,couture-jardin,sky-chaise-lounge-oak-cj,https://oasisgardenandpatio.com/shop/sky-chaise-lounge-oak-cj,2026-07-13
product,couture-jardin,sky-chaise-lounge-teak-cj,https://oasisgardenandpatio.com/shop/sky-chaise-lounge-teak-cj,2026-07-13
product,couture-jardin,sky-chaise-lounge-white-cj,https://oasisgardenandpatio.com/shop/sky-chaise-lounge-white-cj,2026-07-13
product,couture-jardin,sky-coffee-table-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-coffee-table-anthracite-cj,2026-07-13
product,couture-jardin,sky-coffee-table-oak-cj,https://oasisgardenandpatio.com/shop/sky-coffee-table-oak-cj,2026-07-13
product,couture-jardin,sky-coffee-table-white-cj,https://oasisgardenandpatio.com/shop/sky-coffee-table-white-cj,2026-07-13
product,couture-jardin,sky-corner-chair-cj,https://oasisgardenandpatio.com/shop/sky-corner-chair-cj,2026-07-13
product,couture-jardin,sky-corner-chair-oak-cj,https://oasisgardenandpatio.com/shop/sky-corner-chair-oak-cj,2026-07-13
product,couture-jardin,sky-corner-chair-white-cj,https://oasisgardenandpatio.com/shop/sky-corner-chair-white-cj,2026-07-13
product,couture-jardin,sky-left-hand-love-seat-sofa-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-left-hand-love-seat-sofa-anthracite-cj,2026-07-13
product,couture-jardin,sky-left-hand-love-seat-sofa-oak-cj,https://oasisgardenandpatio.com/shop/sky-left-hand-love-seat-sofa-oak-cj,2026-07-13
product,couture-jardin,sky-left-hand-love-seat-sofa-white-cj,https://oasisgardenandpatio.com/shop/sky-left-hand-love-seat-sofa-white-cj,2026-07-13
product,couture-jardin,sky-ottaman-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-ottaman-anthracite-cj,2026-07-13
product,couture-jardin,sky-ottaman-oak-cj,https://oasisgardenandpatio.com/shop/sky-ottaman-oak-cj,2026-07-13
product,couture-jardin,sky-ottaman-white-cj,https://oasisgardenandpatio.com/shop/sky-ottaman-white-cj,2026-07-13
product,couture-jardin,sky-right-hand-love-seat-sofa-anthracite-cj,https://oasisgardenandpatio.com/shop/sky-right-hand-love-seat-sofa-anthracite-cj,2026-07-13
product,couture-jardin,sky-right-hand-love-seat-sofa-oak-cj,https://oasisgardenandpatio.com/shop/sky-right-hand-love-seat-sofa-oak-cj,2026-07-13
product,couture-jardin,sky-right-hand-love-seat-sofa-white-cj,https://oasisgardenandpatio.com/shop/sky-right-hand-love-seat-sofa-white-cj,2026-07-13
product,couture-jardin,sky-sofa-cj,https://oasisgardenandpatio.com/shop/sky-sofa-cj,2026-07-13
product,couture-jardin,sky-sofa-oak-cj,https://oasisgardenandpatio.com/shop/sky-sofa-oak-cj,2026-07-13
product,couture-jardin,sky-sofa-white-cj,https://oasisgardenandpatio.com/shop/sky-sofa-white-cj,2026-07-13
product,couture-jardin,sweet-magazine-table-anthracite-cj,https://oasisgardenandpatio.com/shop/sweet-magazine-table-anthracite-cj,2026-07-13
product,couture-jardin,sweet-magazine-table-greige-cj,https://oasisgardenandpatio.com/shop/sweet-magazine-table-greige-cj,2026-07-13
product,couture-jardin,sweet-magazine-table-white-cj,https://oasisgardenandpatio.com/shop/sweet-magazine-table-white-cj,2026-07-13
product,couture-jardin,together-extension-dining-table-cj,https://oasisgardenandpatio.com/shop/together-extension-dining-table-cj,2026-07-14
product,couture-jardin,together-extension-dining-table-greige-cj,https://oasisgardenandpatio.com/shop/together-extension-dining-table-greige-cj,2026-07-14
product,couture-jardin,together-extension-dining-table-light-grey-cj,https://oasisgardenandpatio.com/shop/together-extension-dining-table-light-grey-cj,2026-07-14
product,couture-jardin,together-extension-dining-table-oak-cj,https://oasisgardenandpatio.com/shop/together-extension-dining-table-oak-cj,2026-07-14
product,couture-jardin,welcome-2-seater-sofa-cj,https://oasisgardenandpatio.com/shop/welcome-2-seater-sofa-cj,2026-07-13
product,couture-jardin,welcome-2-seater-sofa-teak-cj,https://oasisgardenandpatio.com/shop/welcome-2-seater-sofa-teak-cj,2026-07-13
product,couture-jardin,welcome-armchair-cj,https://oasisgardenandpatio.com/shop/welcome-armchair-cj,2026-07-13
product,couture-jardin,welcome-armchair-teak-cj,https://oasisgardenandpatio.com/shop/welcome-armchair-teak-cj,2026-07-13
product,couture-jardin,welcome-chaise-lounge-sofa-cj,https://oasisgardenandpatio.com/shop/welcome-chaise-lounge-sofa-cj,2026-07-13
product,couture-jardin,welcome-chaise-lounge-sofa-teak-cj,https://oasisgardenandpatio.com/shop/welcome-chaise-lounge-sofa-teak-cj,2026-07-13
product,couture-jardin,welcome-coffee-table-cj,https://oasisgardenandpatio.com/shop/welcome-coffee-table-cj,2026-07-13
product,couture-jardin,welcome-coffee-table-teak-cj,https://oasisgardenandpatio.com/shop/welcome-coffee-table-teak-cj,2026-07-13
product,couture-jardin,welcome-corner-cushion-cj,https://oasisgardenandpatio.com/shop/welcome-corner-cushion-cj,2026-07-13
product,couture-jardin,welcome-ottoman-cj,https://oasisgardenandpatio.com/shop/welcome-ottoman-cj,2026-07-13
product,couture-jardin,welcome-ottoman-teak-cj,https://oasisgardenandpatio.com/shop/welcome-ottoman-teak-cj,2026-07-13
product,couture-jardin,wings-sofa-cj,https://oasisgardenandpatio.com/shop/wings-sofa-cj,2026-07-13
product,couture-jardin,yes-round-bistro-table-cj,https://oasisgardenandpatio.com/shop/yes-round-bistro-table-cj,2026-07-13
product,couture-jardin,yes-round-bistro-table-white-cj,https://oasisgardenandpatio.com/shop/yes-round-bistro-table-white-cj,2026-07-13
product,couture-jardin,yes-round-dining-table-cj,https://oasisgardenandpatio.com/shop/yes-round-dining-table-cj,2026-07-14
product,couture-jardin,yes-round-dining-table-oak-cj,https://oasisgardenandpatio.com/shop/yes-round-dining-table-oak-cj,2026-07-14
product,couture-jardin,yes-round-dining-table-white-cj,https://oasisgardenandpatio.com/shop/yes-round-dining-table-white-cj,2026-07-14
product,couture-jardin,zoom-table-anthracite-cj,https://oasisgardenandpatio.com/shop/zoom-table-anthracite-cj,2026-07-14
product,couture-jardin,zoom-table-cj,https://oasisgardenandpatio.com/shop/zoom-table-cj,2026-07-14
product,couture-jardin,zoom-table-white-cj,https://oasisgardenandpatio.com/shop/zoom-table-white-cj,2026-07-14
product,frankford-umbrellas,100a-round-frankford,https://oasisgardenandpatio.com/shop/100a-round-frankford,2026-06-16
product,frankford-umbrellas,100s-square-frankford,https://oasisgardenandpatio.com/shop/100s-square-frankford,2026-06-16
product,frankford-umbrellas,150a-18st2-round-frankford,https://oasisgardenandpatio.com/shop/150a-18st2-round-frankford,2026-06-16
product,frankford-umbrellas,150a-round-frankford,https://oasisgardenandpatio.com/shop/150a-round-frankford,2026-06-16
product,frankford-umbrellas,18st-stem-frankford,https://oasisgardenandpatio.com/shop/18st-stem-frankford,2026-06-16
product,frankford-umbrellas,18st2-stem-classic-frankford,https://oasisgardenandpatio.com/shop/18st2-stem-classic-frankford,2026-06-16
product,frankford-umbrellas,20g-square-frankford,https://oasisgardenandpatio.com/shop/20g-square-frankford,2026-06-16
product,frankford-umbrellas,23-round-frankford,https://oasisgardenandpatio.com/shop/23-round-frankford,2026-06-16
product,frankford-umbrellas,24g-round-frankford,https://oasisgardenandpatio.com/shop/24g-round-frankford,2026-06-16
product,frankford-umbrellas,24g-square-frankford,https://oasisgardenandpatio.com/shop/24g-square-frankford,2026-06-16
product,frankford-umbrellas,30g-24g-mla-round-frankford,https://oasisgardenandpatio.com/shop/30g-24g-mla-round-frankford,2026-06-16
product,frankford-umbrellas,30g-mla-round-frankford,https://oasisgardenandpatio.com/shop/30g-mla-round-frankford,2026-06-16
product,frankford-umbrellas,30g-round-frankford,https://oasisgardenandpatio.com/shop/30g-round-frankford,2026-06-16
product,frankford-umbrellas,30gx2-mla-round-frankford,https://oasisgardenandpatio.com/shop/30gx2-mla-round-frankford,2026-06-16
product,frankford-umbrellas,36g-18st2-round-frankford,https://oasisgardenandpatio.com/shop/36g-18st2-round-frankford,2026-06-16
product,frankford-umbrellas,36g-mla-round-frankford,https://oasisgardenandpatio.com/shop/36g-mla-round-frankford,2026-06-16
product,frankford-umbrellas,36g-round-frankford,https://oasisgardenandpatio.com/shop/36g-round-frankford,2026-06-16
product,frankford-umbrellas,36g-sq-18st2-frankford,https://oasisgardenandpatio.com/shop/36g-sq-18st2-frankford,2026-06-16
product,frankford-umbrellas,36g-sq-mla-frankford,https://oasisgardenandpatio.com/shop/36g-sq-mla-frankford,2026-06-16
product,frankford-umbrellas,36g-square-frankford,https://oasisgardenandpatio.com/shop/36g-square-frankford,2026-06-16
product,frankford-umbrellas,36g-sqx2-frankford,https://oasisgardenandpatio.com/shop/36g-sqx2-frankford,2026-06-16
product,frankford-umbrellas,36g-sqx3-frankford,https://oasisgardenandpatio.com/shop/36g-sqx3-frankford,2026-06-16
product,frankford-umbrellas,40g-18st2-round-frankford,https://oasisgardenandpatio.com/shop/40g-18st2-round-frankford,2026-06-16
product,frankford-umbrellas,40g-36g-round-frankford,https://oasisgardenandpatio.com/shop/40g-36g-round-frankford,2026-06-16
product,frankford-umbrellas,40g-round-frankford,https://oasisgardenandpatio.com/shop/40g-round-frankford,2026-06-16
product,frankford-umbrellas,40gx2-round-frankford,https://oasisgardenandpatio.com/shop/40gx2-round-frankford,2026-06-16
product,frankford-umbrellas,40gx3-round-frankford,https://oasisgardenandpatio.com/shop/40gx3-round-frankford,2026-06-16
product,frankford-umbrellas,40gx4-round-frankford,https://oasisgardenandpatio.com/shop/40gx4-round-frankford,2026-06-16
product,frankford-umbrellas,480-18st2-square-frankford,https://oasisgardenandpatio.com/shop/480-18st2-square-frankford,2026-06-16
product,frankford-umbrellas,480-square-classic-frankford,https://oasisgardenandpatio.com/shop/480-square-classic-frankford,2026-06-16
product,frankford-umbrellas,50c-round-frankford,https://oasisgardenandpatio.com/shop/50c-round-frankford,2026-06-16
product,frankford-umbrellas,50s-steel-plate-base-frankford,https://oasisgardenandpatio.com/shop/50s-steel-plate-base-frankford,2026-06-16
product,frankford-umbrellas,75s-square-frankford,https://oasisgardenandpatio.com/shop/75s-square-frankford,2026-06-16
product,frankford-umbrellas,8st-stem-frankford,https://oasisgardenandpatio.com/shop/8st-stem-frankford,2026-06-16
product,frankford-umbrellas,bazooka-in-ground-anchored-stem-1-5-frankford,https://oasisgardenandpatio.com/shop/bazooka-in-ground-anchored-stem-1-5-frankford,2026-06-27
product,frankford-umbrellas,bazooka-in-ground-anchored-stem-2-frankford,https://oasisgardenandpatio.com/shop/bazooka-in-ground-anchored-stem-2-frankford,2026-06-16
product,frankford-umbrellas,bz2-ss-upgrade-frankford,https://oasisgardenandpatio.com/shop/bz2-ss-upgrade-frankford,2026-06-16
product,frankford-umbrellas,cb87-clam-shell-beach-cabana-frankford,https://oasisgardenandpatio.com/shop/cb87-clam-shell-beach-cabana-frankford,2026-06-16
product,frankford-umbrellas,cmlk-sm-frankford,https://oasisgardenandpatio.com/shop/cmlk-sm-frankford,2026-06-16
product,frankford-umbrellas,dp-frankford,https://oasisgardenandpatio.com/shop/dp-frankford,2026-06-16
product,frankford-umbrellas,dp-ss-cantilever-frankford,https://oasisgardenandpatio.com/shop/dp-ss-cantilever-frankford,2026-06-16
product,frankford-umbrellas,dp-st-giant-frankford,https://oasisgardenandpatio.com/shop/dp-st-giant-frankford,2026-06-16
product,frankford-umbrellas,dp-st-marella-frankford,https://oasisgardenandpatio.com/shop/dp-st-marella-frankford,2026-06-16
product,frankford-umbrellas,hdw-kit-frankford,https://oasisgardenandpatio.com/shop/hdw-kit-frankford,2026-06-16
product,frankford-umbrellas,ig-st-frankford,https://oasisgardenandpatio.com/shop/ig-st-frankford,2026-06-16
product,frankford-umbrellas,in-ground-mount,https://oasisgardenandpatio.com/shop/in-ground-mount,2026-06-27
product,frankford-umbrellas,marella-resort-cabana,https://oasisgardenandpatio.com/shop/marella-resort-cabana,2026-06-26
product,frankford-umbrellas,marella-stainless-steel-stem-frankford,https://oasisgardenandpatio.com/shop/marella-stainless-steel-stem-frankford,2026-06-16
product,frankford-umbrellas,ngu-dp-frankford,https://oasisgardenandpatio.com/shop/ngu-dp-frankford,2026-06-16
product,frankford-umbrellas,ngu550-frankford,https://oasisgardenandpatio.com/shop/ngu550-frankford,2026-06-16
product,frankford-umbrellas,oakwood-beach-lounger-frankford,https://oasisgardenandpatio.com/shop/oakwood-beach-lounger-frankford,2026-07-16
product,frankford-umbrellas,oakwood-beach-lounger-no-foot-rest-frankford,https://oasisgardenandpatio.com/shop/oakwood-beach-lounger-no-foot-rest-frankford,2026-07-16
product,frankford-umbrellas,sand-and-soil-anchor-1-5-frankford,https://oasisgardenandpatio.com/shop/sand-and-soil-anchor-1-5-frankford,2026-06-27
product,frankford-umbrellas,sand-and-soil-anchor-2-frankford,https://oasisgardenandpatio.com/shop/sand-and-soil-anchor-2-frankford,2026-06-27
product,frankford-umbrellas,square-galvanized-steel-base-and-base-stacks-800-lbs-frankford,https://oasisgardenandpatio.com/shop/square-galvanized-steel-base-and-base-stacks-800-lbs-frankford,2026-06-27
product,frankford-umbrellas,ss-db-4-frankford,https://oasisgardenandpatio.com/shop/ss-db-4-frankford,2026-06-16
product,frankford-umbrellas,the-aurora-aluminum,https://oasisgardenandpatio.com/shop/the-aurora-aluminum,2026-06-08
product,frankford-umbrellas,the-aurora-fiberglass,https://oasisgardenandpatio.com/shop/the-aurora-fiberglass,2026-06-27
product,frankford-umbrellas,the-avalon,https://oasisgardenandpatio.com/shop/the-avalon,2026-06-26
product,frankford-umbrellas,the-catalina,https://oasisgardenandpatio.com/shop/the-catalina,2026-06-08
product,frankford-umbrellas,the-eclipse,https://oasisgardenandpatio.com/shop/the-eclipse,2026-06-08
product,frankford-umbrellas,the-emerald-coast,https://oasisgardenandpatio.com/shop/the-emerald-coast,2026-06-26
product,frankford-umbrellas,the-giant-greenwich,https://oasisgardenandpatio.com/shop/the-giant-greenwich,2026-06-08
product,frankford-umbrellas,the-giant-monterey,https://oasisgardenandpatio.com/shop/the-giant-monterey,2026-06-08
product,frankford-umbrellas,the-greenwich,https://oasisgardenandpatio.com/shop/the-greenwich,2026-06-08
product,frankford-umbrellas,the-laurel,https://oasisgardenandpatio.com/shop/the-laurel,2026-06-08
product,frankford-umbrellas,the-monterey-crank-lift-auto-tilting,https://oasisgardenandpatio.com/shop/the-monterey-crank-lift-auto-tilting,2026-06-08
product,frankford-umbrellas,the-monterey-crank-lift-non-tilting,https://oasisgardenandpatio.com/shop/the-monterey-crank-lift-non-tilting,2026-06-08
product,frankford-umbrellas,the-monterey-pulley-lift,https://oasisgardenandpatio.com/shop/the-monterey-pulley-lift,2026-06-08
product,frankford-umbrellas,the-nova,https://oasisgardenandpatio.com/shop/the-nova,2026-06-26
product,galtech-international,121221-7-5-cafe-bistro-condos-galtech,https://oasisgardenandpatio.com/shop/121221-7-5-cafe-bistro-condos-galtech,2026-07-01
product,galtech-international,131-9-all-purpose-wood-galtech,https://oasisgardenandpatio.com/shop/131-9-all-purpose-wood-galtech,2026-06-21
product,galtech-international,132232-9-double-pulley-galtech,https://oasisgardenandpatio.com/shop/132232-9-double-pulley-galtech,2026-06-21
